id, text
552289710220259328,""@tzn1980: @realDonaldTrump loveee @Kateplusmy8""
552289673545252864,""@atroxell: @KenyaMoore @RealityTVBliss @realDonaldTrump making it happen✈️""
552289631493189632,""@AmandaJoCountry @realDonaldTrump He just knows how to ask the right questions to get the celebs to turn on each other, which I find funny""
552289304933060608,""@blakefish10: How does everyone not like watching @realDonaldTrump show #CelebApprentice""
552289076809060353,""@Mymustang1964: @realDonaldTrump this season of the #CelebrityApprentice is off to a great start!""
552288308316102656,""@theresanov68: @realDonaldTrump love the show""
552285158607687681,""@AmandaJoCountry: Celebrity Apprentice is back! I love @realDonaldTrump! Who is going to be the @GaryBussey of the season? #CelebApprentice"
552284773453168641,""@lizzysaupe: I'm way to addicted to watching Celebrity Apprentice @realDonaldTrump""
552284680792588289,""@Aquila7: @realDonaldTrump Geraldo Rivera the Hispanic omarosa""
552282348931526656,""@icyminnesota: @kevinjonas is acting like a spoiled little brat. @realDonaldTrump #CelebrityApprentice""
552282254849110017,""@MoxieBeautiful: I can't decide if Geraldo's ego is a gimmick, a plant by Trump, or if it's for real. #CelebApprentice @realDonaldTrump""
552282089270562817,""@PascalMahvi: @realDonaldTrump well The Donald already knows who is going. Kevin, I feel for you !""
552282026578309121,""@Conman13: Great episode of celebrity apprentice! @realDonaldTrump #goodstuff #yourfired""
552281839852068864,""@CandiceBiscoe: @realDonaldTrump the boardroom is jaw dropping""
552281592522375169,"Remember, after this, new episode starts - 5 MINUTES!"
552279700299862017,""@JenKingPorter: @realDonaldTrump @BrandiGlanville Brandi should win! I hope Kate and Geraldo get kicked off soon...""
552279658017079296,""@haileemh13: @realDonaldTrump Geraldo looks happy they lost bc he wasn't project manager. #CelebApprentice""
552279542812131328,""@JoeyCarna: @ApprenticeNBC @realDonaldTrump GUYS SHOULD HAVE WON" I don't disagree but executives picked!"
552279261391101954,""@dpal1996: @realDonaldTrump @ApprenticeNBC boardroom is going to get ugly!!!😬😬😬""
552276089486467072,""@strongvoice: @realDonaldTrump @redrocket951 @ApprenticeNBC What a baby. He's having a temper tantrum because he isn't getting his own way."
552276027830202371,""@Chris_R_2014: @realDonaldTrump @MusgravesPark @geraldorivera Geraldo is being a high maintenance diva!""
552275955004489729,""@apseloff: @realDonaldTrump Did you know before the show how immature and confrontational Geraldo was?""
552275878949179392,""@PamKing8628: @MTCPhotography @LeezaGibbons @realDonaldTrump #TeamLeeza thnx u for ur support http://t.co/3RnNQOGAtZ""
552275570340659200,""@RockyRoad_: Kate's Brain "The Lights Are On And No Ones Home!"😳 #CelebApprentice #CelebrityApprentice #TheApprentice @realDonaldTrump👔""
552275486819483648,""@gsiegman: . @realDonaldTrump Holy shit! Amazing! #Trump2016""
552275320523751425,""@ElcaminoJesus: @GeraldoRivera @realDonaldTrump Your behavior is awful. You need to dial down the arrogance!""
552274706142072832,""@MusgravesPark: @realDonaldTrump Genius idea having Geraldo on this season. Perfection."
552274512679809025,""@Madie_with1D: Geraldo is a princess. Please get over yourself @ApprenticeNBC @realDonaldTrump""
552274473324670977,""@DebraJosephine: @MsVivicaFox is perfect for the commercial awesome! @CelebApprentice #CelebrityApprentice @IvankaTrump @realDonaldTrump""
552274233116876800,""@redrocket951: @realDonaldTrump @ApprenticeNBC Geraldo needs to shut tf up #CelebApprentice""
552274051696447488,""@JustinJGraff: Who does Geraldo think he is the worlds most famous man?! He's driving me insane #CelebrityApprentice #pleasegetfired"
552273716961640448,""@jbeanLLL: @realDonaldTrump you're the best! Can't imagine where you find the time!" Thank you."
552273582295105536,""@Ant #CelebApprentice is starting now don't miss @realDonaldTrump and the hidden gem who's already underestimated the amazing @RealGilbert""
552273390242131968,""@scottlara1961: @realDonaldTrump Watching the Celebrity Apprentice""
552273323405881345,""@PamKing8628: @ApprenticeNBC  @LeezaGibbons @HollyTyrer_1 Mr.Trump can u pls give a shout out tonight to #TeamLeeza #CelebApprentice""
552273202274385920,""@katiemariebes14: @brandiglanville @apprenticenbc @leezagibbons @msvivicafox @nbc  I only watch cause Brandi is amazing I love her."
552272884161597440,""@seriouslybright: @realDonaldTrump I am so excited to view this new season! #CelebrityApprentice""
552272331759165440,""@McGurricane: #CelebApprentice is back on I love this show hats off to @realDonaldTrump for putting together a true masterpiece" Thank you."
552271979026604033,""@t9862ander: @BrandiGlanville @ApprenticeNBC @realDonaldTrump @MsVivicaFox @LeezaGibbons @nbc stay on top of @Kateplusmy8. She's got to go"
552271837741465600,""@KimRichardsFans: @realDonaldTrump #CelebApprentice intro always gives me life!""
552271732271513600,""@AndrewJThom: @realDonaldTrump why does The Apprentice intro still show your 727? You should show that gorgeous 757!!!!" You are right."
552271580525756417,""@nancysperico: @BrandiGlanville @ApprenticeNBC @realDonaldTrump @MsVivicaFox @LeezaGibbons @nbc Love the glasses. A sophisticated look!""
552271527119695872,""@WondHerful: @the_ValleyGirl YES!!!!!!!! @ApprenticeNBC #CelebApprentice @DonaldJTrumpJr @realDonaldTrump #MostIntelligentRealityShow""
552271482832031744,""@MickeyMiller33: Watching #CelebApprentice @realDonaldTrump it's on I am rooting for #TeamBrandi and my 15 year old is rooting #TeamKevin""
552271434748530688,""@lghaas30: @realDonaldTrump Glad to see George again on #CelebApprentice 👍👏""
552271395376603136,""@maldollaz: Best show on Television Celebrity Apprentice @ApprenticeNBC @realDonaldTrump #CelebApprentice""
552271174974308352,""@YMcTier: @realDonaldTrump Watching tonight's New episode! @YMcTier feels this 1 will be Good like All the rest @nbc""
552271120750346240,""@rmt834: Watching Celebrity Apprentice. Great stuff so far @realDonaldTrump .""
552271090241003520,""@YungTrillLord: Homie is on Celebrity Apprenteince with @realDonaldTrump""
552271019642474496,""@Snotty_Girl: @Kateplusmy8 @realDonaldTrump Kate Gosselin is fearless. Waych out !""
552270973287018497,""@Tamster613: Who is watching @ApprenticeNBC with me tonight? http://t.co/HmHM7EEdtg #CelebApprentice @realDonaldTrump""
552270788158820353,""@seriouslybright: @ApprenticeNBC @realDonaldTrump getting a great fix tonight! 2 episodes!""
552270721322586112,""@Angela_Thomps: @realDonaldTrump this is going to be a great @ApprenticeNBC season! Great cast!""
552270677886377985,""@SimplemanGreen: @ApprenticeNBC @realDonaldTrump @nbc what a cool cast this time""
552270605899546624,""@erin_thereseV: @realDonaldTrump is Kate her own charity? Last I checked she doesn't have a job... or raise money.""
552270497992679424,""@mbgrimm02: @BrandiGlanville  @ApprenticeNBC I really wish Kate would just shut it and let people talk and quit her side comments!!!""
552270342702764032,"I will be live tweeting!"
552263830085320704,"Celebrity Apprentice starts in 15 minutes on NBC. ENJOY!"
552241052422512640,"Via @feminamissindia: “@MannyPacquiao among @MissUniverse 2015 judges” http://t.co/69Br0Caoee"
552240957887090689,"Looking forward to speaking at @Citizens_United &amp; @SteveKingIA’s “Iowa’s Freedom Summit” on January 24th http://t.co/0Ld0z0FHju"
552230489445396481,""@MindOfMcN: @Chrisgraham101 RT  TTonight the 2nd and 3rd eps of The Apprentice are on at 8 &amp; 9. Great ratings last night 18 - 49. FUN!""
552230018307596288,""@ShinySheet:Olympic gold medalist wins Trump Invitational Grand Prix at @realDonaldTrump's Mar-a-Lago in Palm Beach: http://t.co/EDVlJZy4Dc"
552227442199629824,""@mccull0817: @realDonaldTrump @ShawnJohnson calls the show evil and that is FUN??""
552227326516527104,""@Nightingalicing: @californguy @ApprenticeNBC @Andy @Bravotv The ONLY reason I'm watching network tv tonight😉 is @BrandiGlanville"."
552227157792280577,""@KarileaKennedy7: @realDonaldTrump @BrandiGlanville @ApprenticeNBC LOVE Brandi is on your show!""
552227077777530880,""@dcfoodsafety: @realDonaldTrump Mr. Trump it's going to be a very interesting and amusing season I am already hooked!""
552224254994186240,""@californguy: #TeamBrandi, I'm glad u have a no BS person on there.Hope she stays! @ApprenticeNBC @Andy @Bravotv http://t.co/7Eu4ewAUom""
552223945064480769,""@BrandiGlanville: TONIGHT "Celebrity Apprentice" 8/7c Ep. 2 &amp; 3! 2 Hours of Back to Back Competition @ApprenticeNBC http://t.co/tT0BbfX0Pv""
552223587453927424,"Remember, tonight (Monday), the second and third episodes of The Apprentice are on at 8:00 &amp; 9:00. Great ratings last night 18 - 49. FUN!"
552218576242098176,"You can watch all the highlights of last night’s record 14th season premiere of @ApprenticeNBC http://t.co/MiVcT6zjEk"
552214195912343553,"Via @latimes’ @LATshowtracker:“Monday's TV Highlights:@ApprenticeNBCon @nbc”
http://t.co/8C3qcKbYbQ"
552210253841174530,"Via @peoplemag by @amandamichl: “@IvankaTrump: @Joan_RiversWas 'Very Warm' During Appearance on @ApprenticeNBC” http://t.co/OGymqaoTcB"
552182761281564672,".@peachespulliam at @TrumpTowerNY this afternoon- a wonderful woman. It was an honor to donate $25K to her charity. http://t.co/GWYl31WsfP"
552125670982447104,"Wow, great ratings for @ApprenticeNBC- http://t.co/yHHeUbmACn Don't forget watch 2 new episodes tonight at 8PM on @NBC."
552118027593195522,"#CelebApprentice We had lots of fun last night with the live tweeting so I will do it again tonight from 8-10pm."
552117847577874432,"Don't forget, episodes 2 and 3 of @ApprenticeNBC are on tonight at 8PM and 9PM on @NBC."
552090072632524800,""@nelly_quarez: .@realDonaldTrump #CelebApprentice was awesome yesterday🔥. Can't wait to see a new episode tonight! @kevinjonas we are here"
552079133669621760,""@tokindaddy: @realDonaldTrump your the man, Don. All the best,...""
552064188110348288,"I will be on @foxandfriends at 7:00 A.M. Will be talking about many things, including The Apprentice!"
551967696288768001,""@missskin604: It's time!! #CelebApprentice @realDonaldTrump #westcoast""
551967600348250112,""@christinaaa28: #CelebApprentice is baaaaaack! @realDonaldTrump @IvankaTrump""
551967499076796416,""@BillyMayfield: @realDonaldTrump great show tonight! Can't wait till tomorrow night!!""
551967402351943680,""@BJohnson683: @IvankaTrump @realDonaldTrump the first show of #CelebApprentice was amazing. Can't wait to see next week's episode.""
551967330599985152,""@Rongtr: @realDonaldTrump Great show! My money is on Sig Hanson or Geraldo Rivera!""
551967280851353600,""@Linsinn: @realDonaldTrump Yes! #CelebrityApprentice on now, been waiting for months! #CelebApprentice""
551967238887317504,""@JordonBruno: I really love @realDonaldTrump""
551963491490623488,""@erik. My newsfeed is nothing but DonaldTrump n @RealGilbert #CelebrityApprentice! But that's alright with me cuz I love them. Great minds."
551963012631126018,""@Aschultz2014: @realDonaldTrump Best @ApprenticeNBC cast ever!! Love @IanZiering and so glad @Kateplusmy8 wasn't fired! #notlazy""
551962943634812928,""@sixtoluis57: @ameliasg @piersmorgan @ApprenticeNBC @IvankaTrump No comment, you can see every pore in todays TV screens. U look mavelous""
551962720120360960,"I will be LIVE tweeting tomorrow (MONDAY) nights TWO shows starting at 8:00 P.M. They are both great."
551961995889876993,""@KennyKing4: @JustinTGee #CelebApprentice is one of my fav shows!!! Wanna live tweet tmrw night? #datenight @realDonaldTrump @IvankaTrump""
551961929380790272,""@tmh813: @realDonaldTrump prove that you actually control this account, and I will tell everyone I know about the show #takeaselfie"
551961819221618688,""@RRodriguez62: @realDonaldTrump First time I watched the start of the season. Enjoyed the show, will tune in tomorrow night.""
551961694818566145,""@Shannonfamini: @realDonaldTrump can't wait for tomorrow's episodes! #CelebApprentice #TRUMP""
551961488123236353,""@wooten_smith:  @RickyV_ADW @kevinjonas I agree kevin seems to have what it takes and he seems very classy. Wasnt a fan b4 but am now.""
551961274628980736,""@ShortCakesSheep: I am rooting for @RealGilbert @kevinjonas but if I was on the #Apprentice I would call my friend @limbaugh to help""
551961168739577856,""@AnnieDrews:  So glad #CelebApprentice is back! Looks like it will be a fantastic year! Thanks for a great show. Got out of hosp in time!""
551961033498456064,""@DanaDelikat:  @ApprenticeNBC. Surprised how accurate and likable the Jonas brother is pointing out Heraldo's #bighead #big #ego poster""
551960860072374272,""@SparkleAWin: DonaldTrump Alot of good looking guys but what's important is R they #CelebApprentice material Can't wait 2 C them in action""
551960683366326272,""@summer0001: Why is @realDonaldTrump so amazing? Love watching #CelebApprentice""
551960491820871681,""@BraunMatt: Really enjoyed #CelebApprentice tonight. Looking forward to a couple new episodes tomorrow night! @realDonaldTrump""
551960454982283264,""@Kbrozz26: @realDonaldTrump I don't watch a lot of T.V but couldn't wait for Celebrity Apprentice. It was great!!""
551960407540506624,""@ACLrecoveryCLUB: @realDonaldTrump I know you went back and forth w/ Cuban - I'm convinced @ApprenticeNBC is the best show on tv!""
551960279521984513,""@CeeCee928:  @MsVivicaFox PLS NOT @BrandiGlanville OR @KenyaMoore JUST BCUZ U R DRAMA DOESNT MEAN U SHOULD hEARN THE TITLE OR PRAISE""
551960139977486337,""@bigdogg1974: @realDonaldTrump @Kateplusmy8 Kate looked great and did an amazing job, even though no dough she worked very hard! #truth"
551960025745600512,""@CandidlyNic: @BrandiGlanville You were awesome! Love your loyalty to team members like Keisha. &lt;3 You!! @KathySimovski @realDonaldTrump""
551959952253018112,""@missklamert:I HATE @realDonaldTrump ! But I have to watch this season of #TheApprentice because it has such an awesome cast. #TeamKenya !""
551959638812655616,""@axpeters17: @kevinjonas is the one to beat on @ApprenticeNBC @realDonaldTrump #CelebApprentice""
551959606931755008,""@JulieMyra: @BrandiGlanville @realDonaldTrump you go. Love your spirit. F the haters""
551958909993242625,""@ameliasg: @ameliasg @piersmorgan @ApprenticeNBC  @IvankaTrump does anyone else think some faces look like Picasso sculptures?""
551958464210407424,""@RickyV_ADW: Gotta say I have @kevinjonas winning it all @realDonaldTrump social media, strategy, and seems to know how to spin things."
551958386989105152,""@rachelredl: Ahhhhhh really would do anything to be on The Apprentice @realDonaldTrump""
551955535474728960,"This show was taped just before the terrible Bill Cosby revelations came to light.She still should have asked him for money-goes to charity."
551954034958282752,""@iiarwatch: @realDonaldTrump You fired the right woman tonight. Kenya &amp; Brandi each must go. The lowest of the low.""
551953971976634368,""@sweetiee1s: @sweetiee1s: @ACTUALLYDOMINIC @realDonaldTrump @peachespulliam I agree. Kate needed the boot. Her time will come""
551953907703103490,""@TravyJ1: I wonder how it would be growing up with @realDonaldTrump as a father""
551953828439130112,""@CrueBabe: @realDonaldTrump I loved it. #CelebApprentice""
551953780225617922,""@ASEDawg89: @realDonaldTrump so many women to fire. Gonna be a cat fight""
551953704241618944,""@loribuckmajor: @realDonaldTrump @BrandiGlanville is as real as they come. Love her #CelebApprentice""
551953639074721792,""@RockyRoad_: Nothing like hearing @realDonaldTrump say "YOU'RE FIRED" twice in one night! Tomorrow Night 8/7 CST!👊😜 #CelebApprentice"
551953337529430017,""@virgiegurl: @ApprenticeNBC @realDonaldTrump AWESOME TEAMS TONIGHT. ..!!! PRICELESS""
551952548253696000,"Hope you liked it. Tune in tomorrow night at 8:00 and 9:00 for two episodes and two boardrooms! Will be a great evening of television!"
551948906297561088,""@bethdelany: @realDonaldTrump Jamie brought in no money? her pie recipe brought in $25K #CelebrityApprentice""
551948859963097090,""@irwin171: #CelebApprentice just turned me into a @kevinjonas fan. Love the new season!! @realDonaldTrump""
551948646422695936,""@NicoleAMarin: You're Fired! It's music to my ears when it comes from @realDonaldTrump mouth! Why a commercial?!? #CelebrityApprentice""
551948599408754688,""@AlexPerrry: First time watching Celebrity Apprentice and I'm really enjoying it! @realDonaldTrump""
551946393364230144,""@luvsleopard2: @billybush @realDonaldTrump the music always gives it such a dramatic effect😱""
551946348002836480,""@UglyWewe: Love @realDonaldTrump asking @BrandiGlanville for the truth! He knows he'll get it!""
551944591495426049,""@NicoleAMarin: Mondays are about to become my favourite night of the week! #CelebrityApprentice @realDonaldTrump @IvankaTrump"
551944444204032000,""@keithwmcandrew: Who will @realDonaldTrump fire?!? Will there be a #catfight in the boardroom?!? @ApprenticeNBC #CelebrityApprentice"
551944333776392192,""@MarshaABrady: @realDonaldTrump @TheApprentice9 I hope it's Kate, I don't want to look at her again, on this show or any other.... Sorry""
551944240927092738,""@Christine_8888: @realDonaldTrump Brandi for the win!!""
551944187902713859,""@The_Paul08: There's nothing more relaxing than a Trump Tower suite!! @TrumpChicago @TrumpCollection #CelebApprentice @realDonaldTrump"
551944087809847296,""@SarahSS555: @realDonaldTrump is my idol... #CelebApprentice" Thanks."
551944016905129984,""@miasmiiles: @realDonaldTrump #trumpforpresident2016""
551943989814104065,""@ArizonaNFLFan: .@realDonaldTrump I love celebrity apprentice. The storylines are much better than NFL playoff football.""
551943943118917632,""@AnthonyJamesTV: @GeraldoRivera and @kevinjonas killed it! @ApprenticeNBC @realDonaldTrump @nbc #CelebApprentice""
551943905944821760,""@MNBosstom: @DonaldJTrumpJr @realDonaldTrump I really needed to watch the Apprentice tonight!! Great show!! Motivates me!! #CelebApprentice"
551943823723872256,""@eyetweethere: @realDonaldTrump best part of the show""
551943794380525568,""@DerrickBolenVA: @realDonaldTrump has built up a great show #CelebApprentice""
551943739917471746,""@GodIgetitnow: @realDonaldTrump it will not be pretty (Keisha YOUR FIRED) #CelebApprentice""
551943642743857154,""@rchunter: @realDonaldTrump tells the guys, go back to @TrumpTowerNY and watch if you want to, it won't be pretty. #CelebApprentice""
551943568181714945,""@Jwundy: The iconic "You're fired" is coming @realDonaldTrump can't wait.""
551943531439587328,""@FTESTERNBTLSFAN: @realDonaldTrump wonder who gets "FIRED" hmmm""
551943494290669568,""@srqsweetheart: It's about to go down! Buckle up! @realDonaldTrump #CelebApprentice""
551942941292642304,""@michaelsdevine: Can't wait to see what team lost so the gloves can come off! #CelebApprentice @ApprenticeNBC @realDonaldTrump""
551942866969559041,""@Lanae_Jonas22: @realDonaldTrump it is interesting so far""
551942825764724736,""@queenOFspice: I follow @realDonaldTrump in hopes he'll drop some knowledge that'll make me as rich as him""
551942755069730816,""@TimothyMcManus4: @realDonaldTrump Very intense!! #CelebApprentice""
551942718742859777,""@CrueBabe: @realDonaldTrump I love the boardroom. Awkward atmosphere right now. #CelebApprentice""
551942668419596288,""@TEisen229: @realDonaldTrump great cast! Girls are going to win!""
551942612283064320,""@Jwundy: Kevin is bringing it in the boardroom @kevinjonas @IvankaTrump @realDonaldTrump""
551942575528374274,""@Mag_0909: @realDonaldTrump intense but I would expect nothing less""
551942512827695105,""@Terramarkov16: @Terramarkov16 @realDonaldTrump: I think the ladies team will fire the blonde who dissed her team. Respect. #Apprentice""
551942425472950272,""@Mari907: @realDonaldTrump &amp; @IvankaTrump back on my TV! I'm a happy gal ❤️😍""
551942258040532993,""@scdaily4: @realDonaldTrump loving it....glad you're back. But we're wondering who is this season's @GaryBussey""
551942189916622851,""@jonas_brotha: @realDonaldTrump @KenyaMoore just goes for the throat""
551942123223023616,""@salans77: @realDonaldTrump great boardroom so far. Love the tension""
551941985234587648,""@MikeDemkiw: @realDonaldTrump Kevin Jonas is a very strong player, surprised.""
551941676445741056,"How do you like the boardroom so far?"
551940882468179969,""@cav1301: @realDonaldTrump Kenya Moore is an ass!! Hope she is fired FIRST!!!""
551940849832300544,""@thecccowanshow: @realDonaldTrump @NaomiEpstein @ApprenticeNBC KENYA MOORE ROCKS! WATCH HER WORK HER STUFF!!!""
551939129500770304,"This boardroom gets CRAZY! These people are wild"
551937733145690112,""@ShortCakesSheep: @realDonaldTrump @roswell2001 @kevinjonas @RealGilbert agree!!!""
551937645744754688,""@Prochekhomeinsp: Would be the greatest start to the new Year that I could ever imagine!!! Happy New Year Mr. Trump and Team!!!""
551937485627215872,""@roswell2001: So glad #CelebrityApprentice is back! @realDonaldTrump @kevinjonas @RealGilbert are my favs. Go team vortex!""
551936722314219520,""@ohbehave71: @realDonaldTrump Kenya Moore - hmmmm - Won't be there long. Needs to go. #CelebApprentice""
551936688990457857,""@amiguiza: @realDonaldTrump I believe in Kevin Jonas!!! he's the best #TeamKevin #AskKevin""
551936609135104001,""@KimberlySyring: @realDonaldTrump @BrandiGlanville I love Brandi you go girl kick some a$$!!!""
551936510875148288,""@otowned: @realDonaldTrump Any Real Housewife""
551936466193252352,""@thatsoundstasty: The baby in the background got hit in the face with flying pie! #poorthing #DidYouSeeThat #CelebApprentice"
551936342985547776,""@SennieC: @realDonaldTrump all the athletes are doing great!""
551936257002315776,""@remember91808: @RealGilbert and @kevinjonas are the best things about this season of @ApprenticeNBC: Can we keep them around until the end"
551935943280984064,""@Jwundy: I admire how @kevinjonas is holding himself in the boardroom #TeamKevin @IvankaTrump @realDonaldTrump""
551935855880069121,""@ACTUALLYDOMINIC: @kevinjonas is on #celebapprentice??? that's it, @realDonaldTrump, you have a winner... #askkevin #teamkevin all the way"
551935679459250176,""@biggangVH1: @realDonaldTrump love the show! #CelebApprentice""
551935373300203521,""@OrionTrunk:  @terrellowens is going to go far because he's a media circus. @IanZiering will come close to winning, but Shawn can also.""
551935257591951360,""@NaomiEpstein: @realDonaldTrump @ApprenticeNBC Kenya Moore will be omarosa redux. That attitude is boring. She needs to go."
551935155188023296,""@briankgarver: @realDonaldTrump like Shawn Johnson and predicting her as season winner!!!!!! 👍👍👍""
551935021981106176,""@KristyHernandez: @realDonaldTrump yay watching my very favorite show, Celebrity Apprentice and LOVING it!!😍💃""
551934952674443265,""@TGambinoVent: #CelebrityApprentice @KenyaMoore go home please! @realDonaldTrump plez help! Love the show but, she's trying to be @OMAROSA"
551934526071767040,""@CarrieOn2014: @realDonaldTrump @BrandiGlanville Brandi is the BEST!!!!! She deserves it all! #CelebrityApprentice""
551934478487388161,""@brendalynwraps: @realDonaldTrump Leeza!!!""
551934416290074625,""@mariadomenique9: The mens team has better flavors of pies. Interested to see who wins! #CelebApprentice @realDonaldTrump""
551934370773479424,""@JoseMar87531474: Watching @ApprenticeNBC @nbc @realDonaldTrump is the man...""
551934245711921152,""@TheReader23: @realDonaldTrump @BrandiGlanville Brandi for the win""
551934211725463553,""@GlendaKParks: @realDonaldTrump @BrandiGlanville NOT @KenyaMoore! She does nothing but run her mouth!""
551934092397514752,""@JoSportsGal:  @BrandiGlanville Too early first episode. @realDonaldTrump season needs to play out. Then I'll let u know. #WorkHard, #Win""
551933887459655681,""@mumlvs2run: @Kateplusmy8 You look fab! They were so lucky to have you in the kitchen 😉 @realDonaldTrump @ApprenticeNBC Go Kate Go!""
551933754231779328,""@SarahLynEllis: I'm loving this Celebrity Apprentice season!@realDonaldTrump @ShawnJohnson @IvankaTrump The Donald is the best! #YoureFired"
551933482386354176,"Who do you like - hate so far?"
551924963859759104,""@JustSoldCom: @realDonaldTrump SO HAPPY #CelebrityApprentice is back on! Thanks Donald for keeping it real!""
551924888148377600,""@Stevie_SKenergy: @realDonaldTrump @NBCApprentice This show motivates me. Part of my inspiration to #saveSKsocial""
551924646669721600,""@Dbarbs1: @realDonaldTrump please fire Kenya first." Really?"
551924379031203840,""@MichaelMPierce: Watching @ApprenticeNBC for the first time ever. Love it so far! @realDonaldTrump""
551924322395492354,""@KristaCantwell: @realDonaldTrump I'm so happy that @ApprenticeNBC is back! #CelebApprentice""
551924254124806144,""@TNelly813: Yay! @realDonaldTrump I'm so excited for celebrity apprentice :)""
551924152580726784,""@JakeKrippner: “@realDonaldTrump: So, who should win, who is your favorite?” @ShawnJohnson""
551924017029206016,""@teerexbc: I'm rooting for @MsVivicaFox @ShawnJohnson and @peachespulliam #CelebrityApprentice #thecelebrityapprentice #nbc DonaldTrump"
551923743384416256,""@Gaga_In_Fla: @AndreaTantaros @FoxNews @GeraldoRivera @realDonaldTrump Well, not that it matters, I think Geraldo is a sanctimonious ass.""
551923645921366017,""@straitblazin: @realDonaldTrump has an all star cast of celebrities this season of @ApprenticeNBC! This should be interesting." True."
551923456166862850,""@sprinkler22: @realDonaldTrump i love donald trump!!!!" Thanks"
551923317935190016,""@ApprenticeNBC: "Nobody wants to be the first one fired." Isn't that the truth, @realDonaldTrump. #CelebApprentice" VERY SAD TO BE FIRST."
551923095129559040,""@michaelsdevine: I kinda hope @RealGilbert sticks around for a while just for moments like that #CelebApprentice @ApprenticeNBC"
551922885028499458,""@JohnG500: Love @realDonaldTrump and @ApprenticeNBC! This is gonna be another awesome season. #CelebApprentice""
551922792288223232,""@KiernanProud: @realDonaldTrump so excited! Best show on television. #CelebApprentice""
551922736348823552,""@BucherBrandon:  Watching @realDonaldTrump 's show #CelebApprentice to see @BrandiGlanville""
551922561882537984,""@stacekop: @realDonaldTrump Geraldo may be crazy enough to do whatever it takes.""
551922385776308225,""@fabulyss22: My Sunday's will now be spent with @realDonaldTrump again! So excited #CelebrityApprentice is back!""
551922154816950273,""@princessrisssss: I am SOO super excited to watch @ShawnJohnson and DonaldTrump on tonight!! Two of my favorite people ever. SHE IS GREAT."
551921491517124609,""@llluminatedOnes: Here we go! @ApprenticeNBC starts NOW on @NBC! Let's do this! @RealDonaldTrump @IvankaTrump  #CelebApprentice""
551920264280571906,"It's still exciting after all these years - and this cast is special!"
551919614381527042,""@SkaCreek: In Ten minutes on @realDonaldTrump 's Apprentice @IanZiering begins his season long domination! @Jason_Priestley you watchin?""
551919422953492481,""@Flowerchic462: Ok Tweeps. Who is going home first tonight?! #CelebApprentice @ApprenticeNBC @realDonaldTrump @DonaldJTrumpJr @IvankaTrump""
551919351469969408,""@fabiolasellsnj: @DonaldJTrumpJr @realDonaldTrump @ApprenticeNBC looking forward to this""
551919307014565888,""@MLRatchford: @ApprenticeNBC @realDonaldTrump rooting for @RealGilbert. #TeamGilbert""
551919091507027970,"This is going to be a special season - truly great characters and cast. You will soon see!"
551915023157952512,"In less than 30 minutes- watch the season premiere of @ApprenticeNBC on NBC."
551861327204196352,"#CelebApprentice @apprenticenbc returns tonight at 9/8c on NBC- http://t.co/eNuRYMhQwE"
551767846364413953,"Everyone is asking me to cover The Apprentice LIVE on twitter. I will do so. Tonight 9 to 11. IT WILL BE A GREAT EVENING OF TELEVISION!"
551766727982612481,""@PamelaDunfee: @BillRancic @realDonaldTrump @ApprenticeNBC I can't wait to watch The New APPRENTICE NBC @ 9:00 pm tonight.""
551766358858682369,""@KellyJeanturner: @realDonaldTrump @Kateplusmy8 #ticktock 12 hours &amp; counting down to watch #ApprenticeNBC""
551766227493093377,""@NicoleAMarin: I can't wait to watch this season of #CelebrityApprentice  @DonaldJTrumpJr I can't wait to watch @BrandiGlanville dominate!""
551765926409150464,""@cinna33: @MrSilverScott @CelebApprentice @realDonaldTrump @JSKibler Yeah! Bring on/down the gauntlet""
551765847107452928,""@Heidilucky:  Hello Mr. Trump. I LOVE @TheApprentice9 and can NOT wait till it airs. @ABCSharkTank and @TheProfitCNBC ; 2 other faves!""
551765453258125312,""@ChrisJPMac: Really looking forward to the Premier of The Apprentice tonight at 9PM EST on NBC.Such a well executed and captivating show."
551765296848318464,""@mariadomenique9: @ApprenticeNBC @TODAYshow @realDonaldTrump @RealGilbert @GeraldoRivera cant wait to watch tonight!!!""
551765193534242816,""@JillyBaDilly: @realDonaldTrump I've been waiting for this day for way too long! #CelebApprentice starts tonight! Can't wait! 🎉" Enjoy!"
551764998671044609,""@JanzenErika: @BillRancic  @ApprenticeNBC Thank you for reminding me watch/ set my pvr for The Apprentice tonight! Thank you Bill.""
551764724254507008,""@DavidBodner: So excited for #thecelebrityapprentice cant wait to see what @realDonaldTrump @IvankaTrump have in store for us this season!""
551764464794869760,""@emilyplacido: @realDonaldTrump @BernieSandner @ApprenticeNBC Me too!!!! #TeamLeeza all the way!!! @LeezasCareCafe is a wonderful charity!!"
551763650634350592,""@DavidThomasNo1: Tune in for some late night viewing of @realDonaldTrump on celebrity apprentice USA @BBCOne tonight""
551763394932801536,""@tbc_branding: To my biz-minded tweeps from #SharkTankNation #Restaurantstartup #theprofit...I'll see you 2nite for #CelebrityApprentice"
551587895359045633,""@JSKibler: @MrDrewScott @MrSilverScott we need to get you all on the @celebapprentice with the @realDonaldTrump. #unstoppable #makeithappen"
551587884718096385,""@shihtzupad: @realDonaldTrump @ApprenticeNBC I LOVE THIS SHOW👍❤️‼️""
551587831895048193,""@RosaleeAdams: @realDonaldTrump @ApprenticeNBC I thought it would never start again...""
